time,longitude,variable,mean_value
2025-09-16,94.25,fe,0.00074880535248667
2025-09-16,94.5,fe,0.0007402300834655762
2025-09-16,94.75,fe,0.0007549416623078287
2025-09-16,95.0,fe,0.0006963570485822856
2025-09-16,95.25,fe,0.0006966989603824914
2025-09-16,95.5,fe,0.0006642472581006587
2025-09-16,95.75,fe,0.0008056872175075114
2025-09-16,96.0,fe,0.0007394724525511265
2025-09-16,96.25,fe,0.0007713441154919565
2025-09-16,96.5,fe,0.0007046150276437402
2025-09-16,96.75,fe,0.0006725839339196682
2025-09-16,97.0,fe,0.0007481072680093348
2025-09-16,97.25,fe,0.0007641799747943878
2025-09-16,97.5,fe,0.0007567051216028631
2025-09-16,97.75,fe,0.0007889665430411696
2025-09-16,98.0,fe,0.0008078644750639796
2025-09-16,98.25,fe,0.000777524197474122
2025-09-16,98.5,fe,0.0007614839123561978
2025-09-16,98.75,fe,0.0006103647174313664
2025-09-16,99.0,fe,0.0006016796687617898
2025-09-16,99.25,fe,0.0006354806828312576
2025-09-16,99.5,fe,0.0006900845328345895
2025-09-16,99.75,fe,0.0007287579355761409
2025-09-16,100.0,fe,0.0009187613613903522
2025-09-16,100.25,fe,0.0009597991011105478
2025-09-16,100.5,fe,0.0009711618768051267
2025-09-16,100.75,fe,0.0009150576079264283
2025-09-16,101.0,fe,0.0007045521633699536
2025-09-16,101.25,fe,0.0006946611683815718
2025-09-16,101.5,fe,0.0005597983254119754
2025-09-16,101.75,fe,0.0005686000804416835
2025-09-16,102.0,fe,0.0005517174722626805
2025-09-16,102.25,fe,0.0005424184491857886
2025-09-16,102.5,fe,0.000563435722142458
2025-09-16,102.75,fe,0.000591401825658977
2025-09-16,103.0,fe,0.0005556028336286545
2025-09-16,103.25,fe,0.0006203377852216363
2025-09-16,103.5,fe,0.0007832486880943179
2025-09-16,103.75,fe,0.0007120392401702702
2025-09-16,104.0,fe,0.000765542674344033
2025-09-16,104.25,fe,0.0007819758611731231
2025-09-16,104.5,fe,0.0007693659281358123
2025-09-16,104.75,fe,0.0008486429578624666
2025-09-16,105.0,fe,0.0006997243617661297
2025-09-16,105.25,fe,0.0006655054748989642
2025-09-16,105.5,fe,0.0006795768858864903
2025-09-16,105.75,fe,0.0007106185075826943
2025-09-16,106.0,fe,0.0009575269068591297
2025-09-16,106.25,fe,0.0009568310342729092
2025-09-16,106.5,fe,0.0010037424508482218
2025-09-16,106.75,fe,0.001183105749078095
2025-09-16,107.0,fe,0.001188049209304154
2025-09-16,107.25,fe,0.0011344973463565111
2025-09-16,107.5,fe,0.0011202385649085045
2025-09-16,107.75,fe,0.0010725000174716115
2025-09-16,108.0,fe,0.0010492246365174651
2025-09-16,108.25,fe,0.0010484455851837993
2025-09-16,108.5,fe,0.001064604613929987
2025-09-16,108.75,fe,0.0010977167403325438
2025-09-16,109.0,fe,0.001089991070330143
2025-09-16,109.25,fe,0.0010947489645332098
2025-09-16,109.5,fe,0.0010713369119912386
2025-09-16,109.75,fe,0.0009775295620784163
2025-09-16,110.0,fe,0.0008775724563747644
2025-09-16,110.25,fe,0.0008094583172351122
2025-09-16,110.5,fe,0.0009212310542352498
2025-09-16,110.75,fe,0.0008988940971903503
2025-09-16,111.0,fe,0.0009208908886648715
2025-09-16,111.25,fe,0.0008939235121943057
2025-09-16,111.5,fe,0.0009243221720680594
2025-09-16,111.75,fe,0.0009343979763798416
2025-09-16,112.0,fe,0.0009320818935520947
2025-09-16,112.25,fe,0.0009209776180796325
2025-09-16,112.5,fe,0.0009431350044906139
2025-09-16,112.75,fe,0.001000762451440096
2025-09-16,113.0,fe,0.001087385811842978
2025-09-16,113.25,fe,0.0011371810687705874
2025-09-16,113.5,fe,0.0011410423321649432
2025-09-16,113.75,fe,0.0012584147043526173
2025-09-16,114.0,fe,0.0011438870569691062
2025-09-16,114.25,fe,0.0011003799736499786
2025-09-16,114.5,fe,0.0011093785287812352
2025-09-16,114.75,fe,0.0010160384699702263
2025-09-16,115.0,fe,0.000979909091256559
2025-09-16,115.25,fe,0.000999419018626213
2025-09-16,115.5,fe,0.0009862837614491582
2025-09-16,115.75,fe,0.000919984420761466
2025-09-16,116.0,fe,0.0009021906880661845
2025-09-16,116.25,fe,0.0008908907766453922
2025-09-16,116.5,fe,0.0009290899615734816
2025-09-16,116.75,fe,0.0009107287041842937
2025-09-16,117.0,fe,0.0009253661846742034
2025-09-16,117.25,fe,0.0009538615704514086
2025-09-16,117.5,fe,0.0010117513593286276
2025-09-16,117.75,fe,0.0011755757732316852
2025-09-16,118.0,fe,0.001194800017401576
2025-09-16,118.25,fe,0.0011819533538073301
2025-09-16,118.5,fe,0.00116590631660074
2025-09-16,118.75,fe,0.001146781723946333
2025-09-16,119.0,fe,0.001262435456737876
2025-09-16,119.25,fe,0.0012273936299607158
2025-09-16,119.5,fe,0.0011689197272062302
2025-09-16,119.75,fe,0.0012536263093352318
2025-09-16,120.0,fe,0.0011969663901254535
2025-09-16,120.25,fe,0.0012724458938464522
2025-09-16,120.5,fe,0.0013556145131587982
2025-09-16,120.75,fe,0.0014837849885225296
2025-09-16,121.0,fe,0.0016151695745065808
2025-09-16,121.25,fe,0.0015613078139722347
2025-09-16,121.5,fe,0.0018534663831815124
2025-09-16,121.75,fe,0.001887991325929761
2025-09-16,122.0,fe,0.0019392993999645114
2025-09-16,122.25,fe,0.0017611884977668524
2025-09-16,122.5,fe,0.0015465904725715518
2025-09-16,122.75,fe,0.001369823468849063
2025-09-16,123.0,fe,0.0012444444000720978
2025-09-16,123.25,fe,0.0012468674685806036
2025-09-16,123.5,fe,0.0012843938311561942
2025-09-16,123.75,fe,0.001240755314938724
2025-09-16,124.0,fe,0.001187136978842318
2025-09-16,124.25,fe,0.0011485358700156212
2025-09-16,124.5,fe,0.0010715046664699912
2025-09-16,124.75,fe,0.0010167291620746255
2025-09-16,125.0,fe,0.0009666738333180547
2025-09-16,125.25,fe,0.000923203129786998
2025-09-16,125.5,fe,0.0009077973663806915
2025-09-16,125.75,fe,0.0009337671217508614
2025-09-16,126.0,fe,0.0009376659290865064
2025-09-16,126.25,fe,0.0008775608730502427
2025-09-16,126.5,fe,0.0008326986571773887
2025-09-16,126.75,fe,0.0007676233071833849
2025-09-16,127.0,fe,0.0007219730177894235
2025-09-16,127.25,fe,0.000748306221794337
2025-09-16,127.5,fe,0.0007427424425259233
2025-09-16,127.75,fe,0.0007300791912712157
2025-09-16,128.0,fe,0.0007671487983316183
2025-09-16,128.25,fe,0.0007692684885114431
2025-09-16,128.5,fe,0.000797419052105397
2025-09-16,128.75,fe,0.0008367886766791344
2025-09-16,129.0,fe,0.000901589693967253
2025-09-16,129.25,fe,0.0010337968124076724
2025-09-16,129.5,fe,0.0010574511252343655
2025-09-16,129.75,fe,0.0010884420480579138
2025-09-16,130.0,fe,0.001083429902791977
2025-09-16,130.25,fe,0.0010207436280325055
2025-09-16,130.5,fe,0.0009619702468626201
2025-09-16,130.75,fe,0.000917637487873435
2025-09-16,131.0,fe,0.0009120157337747514
2025-09-16,131.25,fe,0.0009208895498886704
2025-09-16,131.5,fe,0.0009396866080351174
2025-09-16,131.75,fe,0.0009779935935512185
2025-09-16,132.0,fe,0.0009795604273676872
2025-09-16,132.25,fe,0.0009272402385249734
2025-09-16,132.5,fe,0.0008969753398559988
2025-09-16,132.75,fe,0.0008742848294787109
2025-09-16,133.0,fe,0.0008516602101735771
2025-09-16,133.25,fe,0.0008650583913549781
2025-09-16,133.5,fe,0.0009053015382960439
2025-09-16,133.75,fe,0.0008869784069247544
2025-09-16,134.0,fe,0.000907713663764298
2025-09-16,134.25,fe,0.0009625946986488998
2025-09-16,134.5,fe,0.0008704367792233825
2025-09-16,134.75,fe,0.0009315204806625843
2025-09-16,135.0,fe,0.0009239860228262842
2025-09-16,135.25,fe,0.000939332356210798
2025-09-16,135.5,fe,0.0008928587194532156
2025-09-16,135.75,fe,0.0009572214912623167
2025-09-16,136.0,fe,0.0010498074116185308
2025-09-16,136.25,fe,0.0010988578433170915
2025-09-16,136.5,fe,0.001068707904778421
2025-09-16,136.75,fe,0.0011738978791981936
2025-09-16,137.0,fe,0.0012337289517745376
2025-09-16,137.25,fe,0.001227223314344883
2025-09-16,137.5,fe,0.0012053163954988122
2025-09-16,137.75,fe,0.001152620417997241
2025-09-16,138.0,fe,0.001118342624977231
2025-09-16,138.25,fe,0.0010949866846203804
2025-09-16,138.5,fe,0.0010671402560546994
2025-09-16,138.75,fe,0.0009412788203917444
2025-09-16,139.0,fe,0.0009091862011700869
2025-09-16,139.25,fe,0.0009822609135881066
2025-09-16,139.5,fe,0.0010159561643376946
2025-09-16,139.75,fe,0.001054889871738851
2025-09-16,140.0,fe,0.0009561324259266257
2025-09-16,140.25,fe,0.0009668345446698368
2025-09-16,140.5,fe,0.0010036735329777002
2025-09-16,140.75,fe,0.0010636758524924517
2025-09-16,141.0,fe,0.0011046924628317356
2025-09-16,141.25,fe,0.0011253556003794074
2025-09-16,141.5,fe,0.0012300132075324655
2025-09-16,141.75,fe,0.0010511884465813637
2025-09-16,142.0,fe,0.000879493891261518
2025-09-16,142.25,fe,0.0007065110257826746
2025-09-16,142.5,fe,0.0007257185643538833
2025-09-16,142.75,fe,0.000688611064106226
2025-09-16,143.0,fe,0.0007415448781102896
2025-09-16,143.25,fe,0.0007868495304137468
2025-09-16,143.5,fe,0.0007900482160039246
2025-09-16,143.75,fe,0.0008051141630858183
2025-09-16,144.0,fe,0.0007832848350517452
2025-09-16,144.25,fe,0.0007344281766563654
2025-09-16,144.5,fe,0.0007449831464327872
2025-09-16,144.75,fe,0.0007271734066307545
2025-09-16,145.0,fe,0.0006721144891344011
2025-09-16,145.25,fe,0.0006772811175324023
2025-09-16,145.5,fe,0.0007112758466973901
2025-09-16,145.75,fe,0.0006787526654079556
2025-09-16,146.0,fe,0.0006715654744766653
2025-09-16,146.25,fe,0.0006725253188051283
2025-09-16,146.5,fe,0.0006849952624179423
2025-09-16,146.75,fe,0.0006644777022302151
2025-09-16,147.0,fe,0.0006296697538346052
2025-09-16,147.25,fe,0.0006507905782200396
2025-09-16,147.5,fe,0.0006306125433184206
2025-09-16,147.75,fe,0.000642822589725256
2025-09-16,148.0,fe,0.0006290205055847764
2025-09-16,148.25,fe,0.0005995876854285598
2025-09-16,148.5,fe,0.0005984852905385196
2025-09-16,148.75,fe,0.0005711855483241379
2025-09-16,149.0,fe,0.0005730229895561934
2025-09-16,149.25,fe,0.0005866401479579508
2025-09-16,149.5,fe,0.0006083173211663961
2025-09-16,149.75,fe,0.0005948118632659316
2025-09-16,150.0,fe,0.0006236184854060411
2025-09-16,150.25,fe,0.000633766467217356
2025-09-16,150.5,fe,0.000603174208663404
2025-09-16,150.75,fe,0.0005955860833637416
2025-09-16,151.0,fe,0.0006165254162624478
2025-09-16,151.25,fe,0.000598360609728843
2025-09-16,151.5,fe,0.0006171411368995905
2025-09-16,151.75,fe,0.000573251920286566
2025-09-16,152.0,fe,0.0005638787988573313
2025-09-16,152.25,fe,0.0005649223458021879
2025-09-16,152.5,fe,0.0005527071189135313
2025-09-16,152.75,fe,0.0005251153488643467
2025-09-16,153.0,fe,0.000503860239405185
2025-09-16,153.25,fe,0.0005037065129727125
2025-09-16,153.5,fe,0.00048247032100334764
2025-09-16,153.75,fe,0.00046877394197508693
2025-09-16,154.0,fe,0.0004457919276319444
2025-09-16,154.25,fe,0.0004464419325813651
2025-09-16,154.5,fe,0.0004370211681816727
2025-09-16,154.75,fe,0.0004347014182712883
2025-09-16,155.0,fe,0.00042911068885587156
2025-09-16,155.25,fe,0.0004514003812801093
2025-09-16,155.5,fe,0.00047073917812667787
2025-09-16,155.75,fe,0.00048407851136289537
2025-09-16,156.0,fe,0.00044870530837215483
2025-09-16,156.25,fe,0.0004475056193768978
2025-09-16,156.5,fe,0.0004299313295632601
2025-09-16,156.75,fe,0.00039474107325077057
2025-09-16,157.0,fe,0.00037428815267048776
2025-09-16,157.25,fe,0.0003809131740126759
2025-09-16,157.5,fe,0.0003764894208870828
2025-09-16,157.75,fe,0.00038621146813966334
2025-09-16,158.0,fe,0.00037989055272191763
2025-09-16,158.25,fe,0.0003799600526690483
2025-09-16,158.5,fe,0.0003905828925780952
2025-09-16,158.75,fe,0.0003861800068989396
2025-09-16,159.0,fe,0.0003853724629152566
2025-09-16,159.25,fe,0.00038939170190133154
2025-09-16,159.5,fe,0.00040354335214942694
2025-09-16,159.75,fe,0.00044567117583937943
2025-09-16,160.0,fe,0.00044163153506815434
2025-09-16,160.25,fe,0.0004367719229776412
2025-09-16,160.5,fe,0.00041495318873785436
2025-09-16,160.75,fe,0.0004162958066444844
2025-09-16,161.0,fe,0.00041565950959920883
2025-09-16,161.25,fe,0.00040951851406134665
2025-09-16,161.5,fe,0.00039163994370028377
2025-09-16,161.75,fe,0.000396205869037658
2025-09-16,162.0,fe,0.0004029058909509331
2025-09-16,162.25,fe,0.0004094842588528991
2025-09-16,162.5,fe,0.000391877576475963
2025-09-16,162.75,fe,0.0003738722298294306
2025-09-16,163.0,fe,0.00038284933543764055
2025-09-16,163.25,fe,0.0004380543250590563
2025-09-16,163.5,fe,0.00042689041583798826
2025-09-16,163.75,fe,0.00039283474325202405
2025-09-16,164.0,fe,0.0003556445299182087
2025-09-16,164.25,fe,0.00033947499468922615
2025-09-16,164.5,fe,0.0003414320817682892
2025-09-16,164.75,fe,0.000334174488671124
2025-09-16,165.0,fe,0.0003322940319776535
2025-09-16,165.25,fe,0.0003230871516279876
2025-09-16,165.5,fe,0.00032117011141963303
2025-09-16,165.75,fe,0.00032337827724404633
2025-09-16,166.0,fe,0.0003291008179076016
2025-09-16,166.25,fe,0.00032594852382317185
2025-09-16,166.5,fe,0.0003395990643184632
2025-09-16,166.75,fe,0.0003413384547457099
2025-09-16,167.0,fe,0.0003440641157794744
2025-09-16,167.25,fe,0.0003266948042437434
2025-09-16,167.5,fe,0.00031715782824903727
2025-09-16,167.75,fe,0.00030828328453935683
2025-09-16,168.0,fe,0.0003168644616380334
2025-09-16,168.25,fe,0.0003029413055628538
2025-09-16,168.5,fe,0.00030331764719448984
2025-09-16,168.75,fe,0.0003006891056429595
2025-09-16,169.0,fe,0.00030132534448057413
2025-09-16,169.25,fe,0.00031473778653889894
2025-09-16,169.5,fe,0.0003264640981797129
2025-09-16,169.75,fe,0.00030207401141524315
2025-09-16,170.0,fe,0.00028960875351913273
2025-09-16,170.25,fe,0.0002860363747458905
2025-09-16,170.5,fe,0.00028523948276415467
2025-09-16,170.75,fe,0.00026820736820809543
2025-09-16,171.0,fe,0.00023754134599585086
2025-09-16,171.25,fe,0.0002482550626154989
2025-09-16,171.5,fe,0.00023810003767721355
2025-09-16,171.75,fe,0.0002309391857124865
2025-09-16,172.0,fe,0.00022902745695319027
2025-09-16,172.25,fe,0.00022108820849098265
2025-09-16,172.5,fe,0.00022745806199964136
2025-09-16,172.75,fe,0.00023732290719635785
2025-09-16,173.0,fe,0.00024994061095640063
2025-09-16,173.25,fe,0.00025309339980594814
2025-09-16,173.5,fe,0.0002451474720146507
2025-09-16,173.75,fe,0.00024295887851621956
2025-09-16,174.0,fe,0.00023868567950557917
2025-09-16,174.25,fe,0.0002563481975812465
2025-09-16,174.5,fe,0.00025010528042912483
2025-09-16,174.75,fe,0.0002190990635426715
2025-09-16,175.0,fe,0.00021307628776412457
2025-09-16,175.25,fe,0.00020224394393153489
2025-09-16,175.5,fe,0.00021423517318908125
2025-09-16,175.75,fe,0.00020839160424657166
2025-09-16,176.0,fe,0.00020820536883547902
2025-09-16,176.25,fe,0.00020852139277849346
2025-09-16,176.5,fe,0.00020433237659744918
2025-09-16,176.75,fe,0.00020220217993482947
2025-09-16,177.0,fe,0.0002210665843449533
2025-09-16,177.25,fe,0.00022220615937840194
2025-09-16,177.5,fe,0.00023839576169848442
2025-09-16,177.75,fe,0.00024351412139367312
2025-09-16,178.0,fe,0.00024100970767904073
2025-09-16,178.25,fe,0.0002443900448270142
2025-09-16,178.5,fe,0.0002446038124617189
2025-09-16,178.75,fe,0.000289635470835492
2025-09-16,179.0,fe,0.0002823806426022202
2025-09-16,179.25,fe,0.0002718000905588269
2025-09-16,179.5,fe,0.00026833018637262285
2025-09-16,179.75,fe,0.0002640849561430514
2025-09-16,-180.0,no3,7.089852809906006
2025-09-16,-179.75,no3,7.0790581703186035
2025-09-16,-179.5,no3,7.039495944976807
2025-09-16,-179.25,no3,6.980926513671875
2025-09-16,-179.0,no3,6.975775718688965
2025-09-16,-178.75,no3,7.003807544708252
2025-09-16,-178.5,no3,7.01540994644165
2025-09-16,-178.25,no3,7.0238213539123535
2025-09-16,-178.0,no3,7.025323390960693
2025-09-16,-177.75,no3,7.006171703338623
2025-09-16,-177.5,no3,6.98103141784668
2025-09-16,-177.25,no3,6.956444263458252
2025-09-16,-177.0,no3,6.934853553771973
2025-09-16,-176.75,no3,6.900176048278809
2025-09-16,-176.5,no3,6.873549938201904
2025-09-16,-176.25,no3,6.8812994956970215
2025-09-16,-176.0,no3,6.882818222045898
2025-09-16,-175.75,no3,6.9016499519348145
2025-09-16,-175.5,no3,6.914335250854492
2025-09-16,-175.25,no3,6.905177593231201
2025-09-16,-175.0,no3,6.934680938720703
2025-09-16,-174.75,no3,6.942094802856445
2025-09-16,-174.5,no3,6.932206630706787
2025-09-16,-174.25,no3,6.914649486541748
2025-09-16,-174.0,no3,6.910057544708252
2025-09-16,-173.75,no3,6.923189640045166
2025-09-16,-173.5,no3,6.910811424255371
2025-09-16,-173.25,no3,6.888967514038086
2025-09-16,-173.0,no3,6.883050918579102
2025-09-16,-172.75,no3,6.875255107879639
2025-09-16,-172.5,no3,6.898470878601074
2025-09-16,-172.25,no3,6.906791687011719
2025-09-16,-172.0,no3,6.9191670417785645
2025-09-16,-171.75,no3,6.923046588897705
2025-09-16,-171.5,no3,6.883427143096924
2025-09-16,-171.25,no3,6.857142925262451
2025-09-16,-171.0,no3,6.841157913208008
2025-09-16,-170.75,no3,6.812631607055664
2025-09-16,-170.5,no3,6.789602756500244
2025-09-16,-170.25,no3,6.781989574432373
2025-09-16,-170.0,no3,6.751258850097656
2025-09-16,-169.75,no3,6.743058681488037
2025-09-16,-169.5,no3,6.731359004974365
2025-09-16,-169.25,no3,6.7030720710754395
2025-09-16,-169.0,no3,6.677560329437256
2025-09-16,-168.75,no3,6.653303623199463
2025-09-16,-168.5,no3,6.625497817993164
2025-09-16,-168.25,no3,6.615471363067627
2025-09-16,-168.0,no3,6.602938652038574
2025-09-16,-167.75,no3,6.6021037101745605
2025-09-16,-167.5,no3,6.605312824249268
2025-09-16,-167.25,no3,6.617244720458984
2025-09-16,-167.0,no3,6.661109924316406
2025-09-16,-166.75,no3,6.683349132537842
2025-09-16,-166.5,no3,6.719898223876953
2025-09-16,-166.25,no3,6.738397121429443
2025-09-16,-166.0,no3,6.74064826965332
2025-09-16,-165.75,no3,6.76713752746582
2025-09-16,-165.5,no3,6.765404224395752
2025-09-16,-165.25,no3,6.767795562744141
2025-09-16,-165.0,no3,6.804458141326904
2025-09-16,-164.75,no3,6.838414669036865
2025-09-16,-164.5,no3,6.859375
2025-09-16,-164.25,no3,6.862936496734619
2025-09-16,-164.0,no3,6.869668006896973
2025-09-16,-163.75,no3,6.885110855102539
2025-09-16,-163.5,no3,6.908628940582275
2025-09-16,-163.25,no3,6.939665794372559
2025-09-16,-163.0,no3,6.966873645782471
2025-09-16,-162.75,no3,6.971922874450684
2025-09-16,-162.5,no3,6.975094795227051
2025-09-16,-162.25,no3,7.000429630279541
2025-09-16,-162.0,no3,7.045309543609619
2025-09-16,-161.75,no3,7.087508201599121
2025-09-16,-161.5,no3,7.091519355773926
2025-09-16,-161.25,no3,7.130317211151123
2025-09-16,-161.0,no3,7.126875400543213
2025-09-16,-160.75,no3,7.1441450119018555
2025-09-16,-160.5,no3,7.1506805419921875
2025-09-16,-160.25,no3,7.17410945892334
2025-09-16,-160.0,no3,7.179391860961914
2025-09-16,-159.75,no3,7.210555553436279
2025-09-16,-159.5,no3,7.25653600692749
2025-09-16,-159.25,no3,7.2076287269592285
2025-09-16,-159.0,no3,7.22328519821167
2025-09-16,-158.75,no3,7.185003280639648
2025-09-16,-158.5,no3,7.178226470947266
2025-09-16,-158.25,no3,7.198385715484619
2025-09-16,-158.0,no3,7.212578296661377
2025-09-16,-157.75,no3,7.222138404846191
2025-09-16,-157.5,no3,7.222750186920166
2025-09-16,-157.25,no3,7.243033409118652
2025-09-16,-157.0,no3,7.2780585289001465
2025-09-16,-156.75,no3,7.296690940856934
2025-09-16,-156.5,no3,7.3123064041137695
2025-09-16,-156.25,no3,7.315675735473633
2025-09-16,-156.0,no3,7.3213958740234375
2025-09-16,-155.75,no3,7.37033224105835
2025-09-16,-155.5,no3,7.369429588317871
2025-09-16,-155.25,no3,7.343335151672363
2025-09-16,-155.0,no3,7.354775905609131
2025-09-16,-154.75,no3,7.339493751525879
2025-09-16,-154.5,no3,7.371916770935059
2025-09-16,-154.25,no3,7.377213954925537
2025-09-16,-154.0,no3,7.382467746734619
2025-09-16,-153.75,no3,7.384237766265869
2025-09-16,-153.5,no3,7.3982930183410645
2025-09-16,-153.25,no3,7.386944770812988
2025-09-16,-153.0,no3,7.3806843757629395
2025-09-16,-152.75,no3,7.391825199127197
2025-09-16,-152.5,no3,7.370652675628662
2025-09-16,-152.25,no3,7.344067096710205
2025-09-16,-152.0,no3,7.302308559417725
2025-09-16,-151.75,no3,7.296689033508301
2025-09-16,-151.5,no3,7.3072896003723145
2025-09-16,-151.25,no3,7.330618858337402
2025-09-16,-151.0,no3,7.322176456451416
2025-09-16,-150.75,no3,7.33824348449707
2025-09-16,-150.5,no3,7.311886310577393
2025-09-16,-150.25,no3,7.305527210235596
2025-09-16,-150.0,no3,7.306215763092041
2025-09-16,-149.75,no3,7.303475379943848
2025-09-16,-149.5,no3,7.279291152954102
2025-09-16,-149.25,no3,7.27470588684082
2025-09-16,-149.0,no3,7.2530598640441895
2025-09-16,-148.75,no3,7.208970069885254
2025-09-16,-148.5,no3,7.2014946937561035
2025-09-16,-148.25,no3,7.162149906158447
2025-09-16,-148.0,no3,7.123776435852051
2025-09-16,-147.75,no3,7.067888259887695
2025-09-16,-147.5,no3,7.07456111907959
2025-09-16,-147.25,no3,7.026548385620117
2025-09-16,-147.0,no3,6.982295036315918
2025-09-16,-146.75,no3,6.996949195861816
2025-09-16,-146.5,no3,6.926173210144043
2025-09-16,-146.25,no3,6.936227798461914
2025-09-16,-146.0,no3,6.935611248016357
2025-09-16,-145.75,no3,6.885375022888184
2025-09-16,-145.5,no3,6.888236999511719
2025-09-16,-145.25,no3,6.899545192718506
2025-09-16,-145.0,no3,6.914757251739502
2025-09-16,-144.75,no3,6.921131610870361
2025-09-16,-144.5,no3,6.907941818237305
2025-09-16,-144.25,no3,6.888792037963867
2025-09-16,-144.0,no3,6.873554229736328
2025-09-16,-143.75,no3,6.84713077545166
2025-09-16,-143.5,no3,6.800352096557617
2025-09-16,-143.25,no3,6.792490005493164
2025-09-16,-143.0,no3,6.780850410461426
2025-09-16,-142.75,no3,6.773533344268799
2025-09-16,-142.5,no3,6.78253698348999
2025-09-16,-142.25,no3,6.774674415588379
2025-09-16,-142.0,no3,6.761316776275635
2025-09-16,-141.75,no3,6.734773635864258
2025-09-16,-141.5,no3,6.701904773712158
2025-09-16,-141.25,no3,6.693419933319092
2025-09-16,-141.0,no3,6.6736555099487305
2025-09-16,-140.75,no3,6.648969650268555
2025-09-16,-140.5,no3,6.633270740509033
2025-09-16,-140.25,no3,6.597043991088867
2025-09-16,-140.0,no3,6.577441692352295
2025-09-16,-139.75,no3,6.559167385101318
2025-09-16,-139.5,no3,6.514393329620361
2025-09-16,-139.25,no3,6.4567036628723145
2025-09-16,-139.0,no3,6.435388088226318
2025-09-16,-138.75,no3,6.426760196685791
2025-09-16,-138.5,no3,6.395132541656494
2025-09-16,-138.25,no3,6.37569522857666
2025-09-16,-138.0,no3,6.415706157684326
2025-09-16,-137.75,no3,6.409472942352295
2025-09-16,-137.5,no3,6.375814437866211
2025-09-16,-137.25,no3,6.37630558013916
2025-09-16,-137.0,no3,6.374643325805664
2025-09-16,-136.75,no3,6.36889123916626
2025-09-16,-136.5,no3,6.32200813293457
2025-09-16,-136.25,no3,6.323214530944824
2025-09-16,-136.0,no3,6.321961879730225
2025-09-16,-135.75,no3,6.3255839347839355
2025-09-16,-135.5,no3,6.309703826904297
2025-09-16,-135.25,no3,6.305780410766602
2025-09-16,-135.0,no3,6.312931060791016
2025-09-16,-134.75,no3,6.31720495223999
2025-09-16,-134.5,no3,6.279449462890625
2025-09-16,-134.25,no3,6.252157211303711
2025-09-16,-134.0,no3,6.265713214874268
2025-09-16,-133.75,no3,6.2358174324035645
2025-09-16,-133.5,no3,6.272222995758057
2025-09-16,-133.25,no3,6.302872657775879
2025-09-16,-133.0,no3,6.319926738739014
2025-09-16,-132.75,no3,6.328794479370117
2025-09-16,-132.5,no3,6.33024263381958
2025-09-16,-132.25,no3,6.324047088623047
2025-09-16,-132.0,no3,6.290025234222412
2025-09-16,-131.75,no3,6.247171401977539
2025-09-16,-131.5,no3,6.195180416107178
2025-09-16,-131.25,no3,6.192086696624756
2025-09-16,-131.0,no3,6.174985408782959
2025-09-16,-130.75,no3,6.158520698547363
2025-09-16,-130.5,no3,6.165103435516357
2025-09-16,-130.25,no3,6.191900730133057
2025-09-16,-130.0,no3,6.186383247375488
2025-09-16,-129.75,no3,6.180239200592041
2025-09-16,-129.5,no3,6.172567844390869
2025-09-16,-129.25,no3,6.1757330894470215
2025-09-16,-129.0,no3,6.191680908203125
2025-09-16,-128.75,no3,6.188013076782227
2025-09-16,-128.5,no3,6.197848320007324
2025-09-16,-128.25,no3,6.216962814331055
2025-09-16,-128.0,no3,6.19956111907959
2025-09-16,-127.75,no3,6.191947937011719
2025-09-16,-127.5,no3,6.201624393463135
2025-09-16,-127.25,no3,6.190485954284668
2025-09-16,-127.0,no3,6.1281418800354
2025-09-16,-126.75,no3,6.110352516174316
2025-09-16,-126.5,no3,6.1284356117248535
2025-09-16,-126.25,no3,6.130258083343506
2025-09-16,-126.0,no3,6.175060272216797
2025-09-16,-125.75,no3,6.191976070404053
2025-09-16,-125.5,no3,6.234490871429443
2025-09-16,-125.25,no3,6.310706615447998
2025-09-16,-125.0,no3,6.405817031860352
2025-09-16,-124.75,no3,6.551759243011475
2025-09-16,-124.5,no3,6.620031356811523
2025-09-16,-124.25,no3,6.644744873046875
2025-09-16,-124.0,no3,6.789635181427002
2025-09-16,-123.75,no3,6.904031753540039
2025-09-16,-123.5,no3,6.917834281921387
2025-09-16,-123.25,no3,6.931399822235107
2025-09-16,-123.0,no3,6.946084976196289
2025-09-16,-122.75,no3,6.9799017906188965
2025-09-16,-122.5,no3,7.011184215545654
2025-09-16,-122.25,no3,7.023316860198975
2025-09-16,-122.0,no3,7.049719333648682
2025-09-16,-121.75,no3,7.09283971786499
2025-09-16,-121.5,no3,7.103106498718262
2025-09-16,-121.25,no3,7.104172229766846
2025-09-16,-121.0,no3,7.104179382324219
2025-09-16,-120.75,no3,7.1346659660339355
2025-09-16,-120.5,no3,7.1393513679504395
2025-09-16,-120.25,no3,7.127732753753662
2025-09-16,-120.0,no3,7.137512683868408
2025-09-16,-119.75,no3,7.105469226837158
2025-09-16,-119.5,no3,7.101497650146484
2025-09-16,-119.25,no3,7.092312335968018
2025-09-16,-119.0,no3,7.088398456573486
2025-09-16,-118.75,no3,7.0461907386779785
2025-09-16,-118.5,no3,7.073765277862549
2025-09-16,-118.25,no3,7.134576320648193
2025-09-16,-118.0,no3,7.1313886642456055
2025-09-16,-117.75,no3,7.139499187469482
2025-09-16,-117.5,no3,7.227521896362305
